t,x,u
1,4.51045,0.683539
1,4.51352,0.681607
1,4.5166,0.679682
1,4.51969,0.677766
1,4.52278,0.675857
1,4.52588,0.673957
1,4.52899,0.672065
1,4.53211,0.670181
1,4.53524,0.668305
1,4.53837,0.666437
1,4.54152,0.664578
1,4.54467,0.662727
1,4.54783,0.660885
1,4.551,0.659051
1,4.55417,0.657226
1,4.55736,0.655409
1,4.56055,0.653601
1,4.56376,0.651802
1,4.56697,0.650011
1,4.57019,0.648229
1,4.57342,0.646456
1,4.57666,0.644692
1,4.57991,0.642937
1,4.58316,0.64119
1,4.58643,0.639453
1,4.5897,0.637724
1,4.59298,0.636005
1,4.59628,0.634295
1,4.59958,0.632594
1,4.60289,0.630902
1,4.60621,0.629219
1,4.60954,0.627546
1,4.61287,0.625881
1,4.61622,0.624227
1,4.61958,0.622581
1,4.62295,0.620946
1,4.62632,0.619319
1,4.62971,0.617702
1,4.6331,0.616095
1,4.63651,0.614497
1,4.63992,0.612909
1,4.64335,0.611331
1,4.64678,0.609762
1,4.65022,0.608203
1,4.65368,0.606654
1,4.65714,0.605115
1,4.66061,0.603586
1,4.6641,0.602066
1,4.66759,0.600557
1,4.67109,0.599058
1,4.67461,0.597568
1,4.67813,0.596089
1,4.68166,0.59462
1,4.68521,0.59316
1,4.68876,0.591712
1,4.69232,0.590273
1,4.6959,0.588844
1,4.69948,0.587426
1,4.70308,0.586018
1,4.70668,0.584621
1,4.7103,0.583234
1,4.71392,0.581857
1,4.71756,0.580491
1,4.72121,0.579135
1,4.72486,0.57779
1,4.72853,0.576456
1,4.73221,0.575132
1,4.7359,0.573818
1,4.7396,0.572516
1,4.74331,0.571224
1,4.74703,0.569942
1,4.75076,0.568672
1,4.75451,0.567412
1,4.75826,0.566163
1,4.76202,0.564925
1,4.7658,0.563698
1,4.76959,0.562482
1,4.77338,0.561277
1,4.77719,0.560082
1,4.78101,0.558899
1,4.78484,0.557727
1,4.78868,0.556566
1,4.79253,0.555415
1,4.7964,0.554277
1,4.80027,0.553149
1,4.80416,0.552032
1,4.80806,0.550927
1,4.81196,0.549833
1,4.81588,0.54875
1,4.81981,0.547678
1,4.82376,0.546618
1,4.82771,0.545569
1,4.83167,0.544531
1,4.83565,0.543505
1,4.83964,0.54249
1,4.84364,0.541487
1,4.84765,0.540495
1,4.85167,0.539515
1,4.8557,0.538546
1,4.85975,0.537589
1,4.86381,0.536643
1,4.86788,0.535709
1,4.87196,0.534787
1,4.87605,0.533876
1,4.88015,0.532977
1,4.88427,0.532089
1,4.88839,0.531213
1,4.89253,0.530349
1,4.89668,0.529497
1,4.90084,0.528657
1,4.90502,0.527828
1,4.9092,0.527011
1,4.9134,0.526206
1,4.91761,0.525413
1,4.92183,0.524631
1,4.92606,0.523862
1,4.93031,0.523104
1,4.93456,0.522359
1,4.93883,0.521625
1,4.94311,0.520904
1,4.94741,0.520194
1,4.95171,0.519496
1,4.95603,0.518811
1,4.96036,0.518137
1,4.9647,0.517475
1,4.96905,0.516826
1,4.97342,0.516189
1,4.97779,0.515563
1,4.98218,0.51495
1,4.98659,0.514349
1,4.991,0.51376
1,4.99542,0.513184
1,4.99986,0.512619
1,5.00431,0.512067
1,5.00878,0.511527
1,5.01325,0.510999
1,5.01774,0.510483
1,5.02224,0.50998
1,5.02675,0.509489
1,5.03127,0.50901
1,5.03581,0.508543
1,5.04036,0.508089
1,5.04492,0.507647
1,5.04949,0.507218
1,5.05407,0.5068
1,5.05867,0.506395
1,5.06328,0.506003
1,5.0679,0.505623
1,5.07254,0.505255
1,5.07719,0.504899
1,5.08184,0.504556
1,5.08652,0.504225
1,5.0912,0.503907
1,5.0959,0.503601
1,5.10061,0.503308
1,5.10533,0.503027
1,5.11006,0.502758
1,5.11481,0.502502
1,5.11957,0.502258
1,5.12434,0.502027
1,5.12912,0.501808
1,5.13392,0.501602
1,5.13873,0.501408
1,5.14355,0.501227
1,5.14838,0.501058
1,5.15323,0.500902
1,5.15809,0.500758
1,5.16296,0.500626
1,5.16784,0.500507
1,5.17274,0.500401
1,5.17765,0.500307
1,5.18257,0.500226
1,5.1875,0.500157
1,5.19245,0.5001
1,5.19741,0.500057
1,5.20238,0.500025
1,5.20736,0.500006
1,5.21236,0.5
1,5.21736,0.500006
1,5.22239,0.500025
1,5.22742,0.500056
1,5.23247,0.5001
1,5.23752,0.500156
1,5.2426,0.500225
1,5.24768,0.500306
1,5.25278,0.5004
1,5.25788,0.500506
1,5.26301,0.500625
1,5.26814,0.500756
1,5.27329,0.5009
1,5.27844,0.501056
1,5.28362,0.501225
1,5.2888,0.501406
1,5.294,0.501599
1,5.2992,0.501806
1,5.30443,0.502024
1,5.30966,0.502255
1,5.3149,0.502499
1,5.32016,0.502755
1,5.32543,0.503023
1,5.33072,0.503304
1,5.33601,0.503597
1,5.34132,0.503903
1,5.34664,0.504221
1,5.35198,0.504552
1,5.35732,0.504895
1,5.36268,0.50525
1,5.36805,0.505618
1,5.37343,0.505998
1,5.37883,0.50639
1,5.38423,0.506795
1,5.38965,0.507212
1,5.39509,0.507641
1,5.40053,0.508083
1,5.40599,0.508537
1,5.41145,0.509004
1,5.41694,0.509482
1,5.42243,0.509973
1,5.42794,0.510477
1,5.43345,0.510992
1,5.43898,0.51152
1,5.44453,0.51206
1,5.45008,0.512612
1,5.45565,0.513176
1,5.46123,0.513753
1,5.46682,0.514341
1,5.47242,0.514942
1,5.47804,0.515555
1,5.48366,0.51618
1,5.4893,0.516818
1,5.49496,0.517467
1,5.50062,0.518128
1,5.5063,0.518802
1,5.51198,0.519487
1,5.51768,0.520185
1,5.5234,0.520894
1,5.52912,0.521616
1,5.53486,0.522349
1,5.5406,0.523095
1,5.54636,0.523852
1,5.55213,0.524621
1,5.55792,0.525402
1,5.56371,0.526195
1,5.56952,0.527
1,5.57534,0.527817
1,5.58117,0.528646
1,5.58701,0.529486
1,5.59287,0.530338
1,5.59874,0.531202
1,5.60461,0.532078
1,5.6105,0.532965
1,5.61641,0.533864
1,5.62232,0.534775
1,5.62824,0.535697
1,5.63418,0.536631
1,5.64013,0.537576
1,5.64609,0.538533
1,5.65206,0.539502
1,5.65804,0.540482
1,5.66404,0.541474
1,5.67004,0.542477
1,5.67606,0.543492
1,5.68209,0.544518
1,5.68813,0.545555
1,5.69418,0.546604
1,5.70024,0.547664
1,5.70631,0.548736
1,5.7124,0.549818
1,5.7185,0.550912
1,5.7246,0.552018
1,5.73072,0.553134
1,5.73685,0.554262
1,5.74299,0.5554
1,5.74915,0.55655
1,5.75531,0.557711
1,5.76148,0.558884
1,5.76767,0.560067
1,5.77387,0.561261
1,5.78007,0.562466
1,5.78629,0.563682
1,5.79252,0.564909
1,5.79876,0.566147
1,5.80501,0.567396
1,5.81128,0.568655
1,5.81755,0.569926
1,5.82383,0.571207
1,5.83013,0.572499
1,5.83643,0.573801
1,5.84275,0.575114
1,5.84907,0.576438
1,5.85541,0.577773
1,5.86176,0.579118
1,5.86812,0.580473
1,5.87449,0.581839
1,5.88086,0.583216
1,5.88725,0.584603
1,5.89365,0.586
1,5.90006,0.587408
1,5.90648,0.588826
1,5.91292,0.590254
1,5.91936,0.591693
1,5.92581,0.593141
1,5.93227,0.5946
1,5.93874,0.596069
1,5.94522,0.597549
1,5.95171,0.599038
1,5.95822,0.600537
1,5.96473,0.602047
1,5.97125,0.603566
1,5.97778,0.605095
1,5.98432,0.606634
1,5.99087,0.608183
1,5.99744,0.609742
1,6.00401,0.61131
1,6.01059,0.612889
1,6.01718,0.614476
1,6.02378,0.616074
1,6.03039,0.617681
1,6.03701,0.619298
1,6.04364,0.620924
1,6.05027,0.62256
1,6.05692,0.624205
1,6.06358,0.62586
1,6.07025,0.627524
1,6.07692,0.629197
1,6.08361,0.630879
1,6.0903,0.632571
1,6.097,0.634272
1,6.10372,0.635982
1,6.11044,0.637702
1,6.11717,0.63943
1,6.12391,0.641167
1,6.13066,0.642914
1,6.13742,0.644669
1,6.14418,0.646433
1,6.15096,0.648206
1,6.15774,0.649988
1,6.16453,0.651778
1,6.17134,0.653578
1,6.17815,0.655386
1,6.18497,0.657202
1,6.19179,0.659027
1,6.19863,0.660861
1,6.20547,0.662703
1,6.21233,0.664554
1,6.21919,0.666413
1,6.22606,0.66828
1,6.23294,0.670156
1,6.23982,0.67204
1,6.24672,0.673932
1,6.25362,0.675832
1,6.26053,0.677741
1,6.26745,0.679657
1,6.27438,0.681581
1,6.28131,0.683514
1,6.28826,0.685454
1,6.29521,0.687402
1,6.30216,0.689359
1,6.30913,0.691322
1,6.31611,0.693294
1,6.32309,0.695273
1,6.33008,0.69726
1,6.33707,0.699254
1,6.34408,0.701256
1,6.35109,0.703266
1,6.35811,0.705283
1,6.36514,0.707307
1,6.37217,0.709338
1,6.37921,0.711377
1,6.38626,0.713423
1,6.39332,0.715477
1,6.40038,0.717537
1,6.40745,0.719604
1,6.41453,0.721679
1,6.42161,0.72376
1,6.4287,0.725848
1,6.4358,0.727944
1,6.4429,0.730046
1,6.45001,0.732154
1,6.45713,0.73427
1,6.46426,0.736392
1,6.47139,0.73852
1,6.47852,0.740656
1,6.48567,0.742797
1,6.49282,0.744946
1,6.49998,0.7471
1,6.50714,0.749261
1,6.51431,0.751428
1,6.52149,0.753601
1,6.52867,0.755781
1,6.53586,0.757967
1,6.54305,0.760158
1,6.55025,0.762356
1,6.55746,0.76456
1,6.56467,0.766769
1,6.57189,0.768985
1,6.57911,0.771206
1,6.58634,0.773433
1,6.59357,0.775665
1,6.60081,0.777903
1,6.60806,0.780147
1,6.61531,0.782396
1,6.62257,0.784651
1,6.62983,0.786911
1,6.6371,0.789176
1,6.64437,0.791447
1,6.65165,0.793723
1,6.65894,0.796004
1,6.66622,0.79829
1,6.67352,0.800581
1,6.68082,0.802877
1,6.68812,0.805179
1,6.69543,0.807485
1,6.70274,0.809795
1,6.71006,0.812111
1,6.71738,0.814431
1,6.72471,0.816756
1,6.73204,0.819086
1,6.73938,0.82142
1,6.74672,0.823758
1,6.75407,0.826101
1,6.76141,0.828448
1,6.76877,0.8308
1,6.77613,0.833156
1,6.78349,0.835516
1,6.79086,0.83788
1,6.79823,0.840248
1,6.8056,0.84262
1,6.81298,0.844996
1,6.82036,0.847376
1,6.82775,0.84976
1,6.83514,0.852147
1,6.84253,0.854539
1,6.84993,0.856933
1,6.85733,0.859332
1,6.86474,0.861734
1,6.87214,0.864139
1,6.87955,0.866548
1,6.88697,0.86896
1,6.89439,0.871376
1,6.90181,0.873794
1,6.90923,0.876216
1,6.91666,0.878641
1,6.92409,0.881069
1,6.93152,0.8835
1,6.93896,0.885934
1,6.9464,0.888371
1,6.95384,0.89081
1,6.96129,0.893252
1,6.96873,0.895697
1,6.97618,0.898145
1,6.98364,0.900595
1,6.99109,0.903047
1,6.99855,0.905502
1,7.00601,0.90796
1,7.01347,0.910419
1,7.02094,0.912881
1,7.0284,0.915345
1,7.03587,0.917812
1,7.04334,0.92028
1,7.05081,0.92275
1,7.05829,0.925222
1,7.06577,0.927696
1,7.07324,0.930172
1,7.08072,0.93265
1,7.08821,0.935129
1,7.09569,0.93761
1,7.10317,0.940092
1,7.11066,0.942576
1,7.11815,0.945062
1,7.12564,0.947549
1,7.13313,0.950037
1,7.14062,0.952526
1,7.14811,0.955017
1,7.15561,0.957508
1,7.1631,0.960001
1,7.1706,0.962495
1,7.1781,0.964989
1,7.18559,0.967485
1,7.19309,0.969981
1,7.20059,0.972478
1,7.20809,0.974976
1,7.21559,0.977475
1,7.2231,0.979973
1,7.2306,0.982473
1,7.2381,0.984973
1,7.2456,0.987473
1,7.25311,0.989974
1,7.26061,0.992475
1,7.26811,0.994976
1,7.27562,0.997477
1,7.28312,0.999978
1,7.29062,1.00248
1,7.29813,1.00498
1,7.30563,1.00748
1,7.31313,1.00998
1,7.32064,1.01248
1,7.32814,1.01498
1,7.33564,1.01748
1,7.34314,1.01998
1,7.35065,1.02248
1,7.35815,1.02498
1,7.36565,1.02748
1,7.37315,1.02998
1,7.38065,1.03247
1,7.38814,1.03497
1,7.39564,1.03746
1,7.40314,1.03996
1,7.41063,1.04245
1,7.41813,1.04494
1,7.42562,1.04743
1,7.43311,1.04992
1,7.4406,1.05241
1,7.44809,1.05489
1,7.45558,1.05738
1,7.46307,1.05986
1,7.47055,1.06235
1,7.47803,1.06483
1,7.48552,1.06731
1,7.493,1.06978
1,7.50047,1.07226
1,7.50795,1.07473
1,7.51543,1.07721
1,7.5229,1.07968
1,7.53037,1.08215
1,7.53784,1.08461
1,7.5453,1.08708
1,7.55277,1.08954
1,7.56023,1.092
1,7.56769,1.09445
1,7.57515,1.09691
1,7.5826,1.09936
1,7.59006,1.10181
1,7.59751,1.10426
1,7.60495,1.1067
1,7.6124,1.10915
1,7.61984,1.11159
1,7.62728,1.11402
1,7.63472,1.11646
1,7.64215,1.11889
1,7.64958,1.12132
1,7.65701,1.12374
1,7.66443,1.12616
1,7.67185,1.12858
1,7.67927,1.131
1,7.68669,1.13341
1,7.6941,1.13582
1,7.70151,1.13822
1,7.70891,1.14063
1,7.71631,1.14302
1,7.72371,1.14542
1,7.7311,1.14781
1,7.73849,1.1502
1,7.74588,1.15258
1,7.75326,1.15496
1,7.76064,1.15734
1,7.76801,1.15971
1,7.77539,1.16208
1,7.78275,1.16444
1,7.79011,1.1668
1,7.79747,1.16916
1,7.80483,1.17151
1,7.81218,1.17386
1,7.81952,1.1762
1,7.82686,1.17854
1,7.8342,1.18087
1,7.84153,1.1832
1,7.84886,1.18553
1,7.85618,1.18785
1,7.8635,1.19016
1,7.87081,1.19248
1,7.87812,1.19478
1,7.88543,1.19708
1,7.89273,1.19938
1,7.90002,1.20167
1,7.90731,1.20396
1,7.91459,1.20624
1,7.92187,1.20851
1,7.92914,1.21078
1,7.93641,1.21305
1,7.94367,1.21531
1,7.95093,1.21756
1,7.95818,1.21981
1,7.96543,1.22206
1,7.97267,1.2243
1,7.97991,1.22653
1,7.98713,1.22876
1,7.99436,1.23098
1,8.00158,1.23319
1,8.00879,1.2354
1,8.01599,1.23761
1,8.0232,1.2398
1,8.03039,1.242
1,8.03758,1.24418
1,8.04476,1.24636
1,8.05194,1.24853
1,8.05911,1.2507
1,8.06627,1.25286
1,8.07343,1.25502
1,8.08058,1.25717
1,8.08772,1.25931
1,8.09486,1.26144
1,8.10199,1.26357
1,8.10911,1.26569
1,8.11623,1.26781
1,8.12334,1.26992
1,8.13045,1.27202
1,8.13755,1.27412
1,8.14464,1.2762
1,8.15172,1.27828
1,8.1588,1.28036
1,8.16587,1.28243
1,8.17293,1.28449
1,8.17999,1.28654
1,8.18704,1.28859
1,8.19408,1.29063
1,8.20111,1.29266
1,8.20814,1.29468
1,8.21516,1.2967
1,8.22217,1.29871
1,8.22917,1.30071
1,8.23617,1.30271
1,8.24316,1.30469
1,8.25014,1.30667
1,8.25712,1.30864
1,8.26408,1.31061
1,8.27104,1.31256
1,8.27799,1.31451
1,8.28494,1.31645
1,8.29187,1.31838
1,8.2988,1.32031
1,8.30572,1.32223
1,8.31263,1.32413
1,8.31953,1.32603
1,8.32643,1.32793
1,8.33331,1.32981
1,8.34019,1.33169
1,8.34706,1.33355
1,8.35392,1.33541
1,8.36078,1.33726
1,8.36762,1.33911
1,8.37446,1.34094
1,8.38129,1.34277
1,8.3881,1.34458
1,8.39491,1.34639
1,8.40172,1.34819
1,8.40851,1.34998
1,8.41529,1.35176
1,8.42207,1.35354
1,8.42884,1.3553
1,8.43559,1.35706
1,8.44234,1.3588
1,8.44908,1.36054
1,8.45581,1.36227
1,8.46254,1.36399
1,8.46925,1.3657
1,8.47595,1.3674
1,8.48265,1.36909
1,8.48933,1.37077
1,8.49601,1.37245
1,8.50268,1.37411
1,8.50933,1.37577
1,8.51598,1.37741
1,8.52262,1.37905
1,8.52925,1.38067
1,8.53587,1.38229
1,8.54248,1.3839
1,8.54908,1.3855
1,8.55567,1.38708
1,8.56225,1.38866
1,8.56882,1.39023
1,8.57538,1.39179
1,8.58193,1.39334
1,8.58847,1.39488
1,8.59501,1.39641
1,8.60153,1.39793
1,8.60804,1.39944
1,8.61454,1.40094
1,8.62103,1.40243
1,8.62752,1.4039
1,8.63399,1.40537
1,8.64045,1.40683
1,8.6469,1.40828
1,8.65334,1.40972
1,8.65977,1.41115
1,8.66619,1.41257
1,8.6726,1.41398
1,8.679,1.41537
1,8.68539,1.41676
1,8.69177,1.41814
1,8.69814,1.4195
1,8.7045,1.42086
1,8.71085,1.4222
1,8.71719,1.42354
1,8.72351,1.42486
1,8.72983,1.42618
1,8.73613,1.42748
1,8.74243,1.42877
1,8.74871,1.43005
1,8.75498,1.43132
1,8.76125,1.43258
1,8.7675,1.43383
1,8.77374,1.43507
1,8.77997,1.4363
1,8.78619,1.43751
1,8.7924,1.43872
1,8.79859,1.43991
1,8.80478,1.4411
1,8.81095,1.44227
1,8.81712,1.44343
1,8.82327,1.44458
1,8.82941,1.44572
1,8.83554,1.44685
1,8.84166,1.44796
1,8.84777,1.44907
1,8.85386,1.45016
1,8.85995,1.45125
1,8.86602,1.45232
1,8.87209,1.45338
1,8.87814,1.45443
1,8.88418,1.45546
1,8.89021,1.45649
1,8.89622,1.45751
1,8.90223,1.45851
1,8.90822,1.4595
1,8.91421,1.46048
1,8.92018,1.46145
1,8.92614,1.46241
1,8.93209,1.46335
1,8.93802,1.46429
1,8.94395,1.46521
1,8.94986,1.46612
1,8.95576,1.46702
1,8.96165,1.46791
1,8.96753,1.46878
1,8.9734,1.46965
1,8.97925,1.4705
1,8.9851,1.47134
1,8.99093,1.47217
1,8.99675,1.47299
1,9.00256,1.47379
1,9.00835,1.47458
1,9.01413,1.47537
1,9.01991,1.47613
1,9.02567,1.47689
1,9.03141,1.47764
1,9.03715,1.47837
1,9.04288,1.47909
1,9.04859,1.4798
1,9.05429,1.4805
1,9.05998,1.48119
1,9.06565,1.48186
1,9.07132,1.48252
1,9.07697,1.48317
1,9.08261,1.48381
1,9.08824,1.48443
1,9.09385,1.48505
1,9.09946,1.48565
1,9.10505,1.48624
1,9.11063,1.48681
1,9.11619,1.48738
1,9.12175,1.48793
1,9.12729,1.48847
1,9.13282,1.489
1,9.13834,1.48951
1,9.14384,1.49002
1,9.14934,1.49051
1,9.15482,1.49099
1,9.16029,1.49145
1,9.16575,1.49191
1,9.17119,1.49235
1,9.17662,1.49278
1,9.18204,1.4932
1,9.18745,1.4936
1,9.19284,1.494
1,9.19823,1.49438
1,9.2036,1.49474
1,9.20896,1.4951
1,9.2143,1.49544
1,9.21964,1.49577
1,9.22496,1.49609
1,9.23026,1.4964
1,9.23556,1.49669
1,9.24084,1.49697
1,9.24612,1.49724
1,9.25137,1.4975
1,9.25662,1.49774
1,9.26185,1.49797
1,9.26708,1.49819
1,9.27228,1.4984
1,9.27748,1.49859
1,9.28266,1.49877
1,9.28784,1.49894
1,9.29299,1.4991
1,9.29814,1.49924
1,9.30328,1.49937
1,9.3084,1.49949
1,9.31351,1.4996
1,9.3186,1.49969
1,9.32369,1.49977
1,9.32876,1.49984
1,9.33382,1.4999
1,9.33886,1.49994
1,9.3439,1.49997
1,9.34892,1.49999
1,9.35393,1.5
1,9.35892,1.49999
1,9.36391,1.49998
1,9.36888,1.49994
1,9.37384,1.4999
1,9.37878,1.49984
1,9.38372,1.49978
1,9.38864,1.49969
1,9.39355,1.4996
1,9.39844,1.49949
1,9.40333,1.49938
1,9.4082,1.49924
1,9.41306,1.4991
1,9.4179,1.49894
1,9.42274,1.49878
1,9.42756,1.4986
1,9.43237,1.4984
1,9.43716,1.4982
1,9.44195,1.49798
1,9.44672,1.49775
1,9.45148,1.4975
1,9.45623,1.49725
1,9.46096,1.49698
1,9.46568,1.4967
1,9.47039,1.4964
1,9.47509,1.4961
1,9.47977,1.49578
1,9.48444,1.49545
1,9.4891,1.49511
1,9.49375,1.49475
1,9.49839,1.49438
1,9.50301,1.494
1,9.50762,1.49361
1,9.51222,1.49321
1,9.5168,1.49279
1,9.52137,1.49236
1,9.52594,1.49192
1,9.53048,1.49146
1,9.53502,1.491
1,9.53954,1.49052
1,9.54406,1.49003
1,9.54856,1.48953
1,9.55304,1.48901
1,9.55752,1.48848
1,9.56198,1.48794
1,9.56643,1.48739
1,9.57087,1.48683
1,9.57529,1.48625
1,9.57971,1.48566
1,9.58411,1.48506
1,9.5885,1.48445
1,9.59288,1.48382
1,9.59724,1.48319
1,9.6016,1.48254
1,9.60594,1.48187
1,9.61027,1.4812
1,9.61458,1.48052
1,9.61889,1.47982
1,9.62318,1.47911
1,9.62746,1.47839
1,9.63173,1.47765
1,9.63599,1.47691
1,9.64023,1.47615
1,9.64447,1.47538
1,9.64869,1.4746
1,9.6529,1.47381
1,9.6571,1.473
1,9.66128,1.47219
1,9.66546,1.47136
1,9.66962,1.47052
1,9.67377,1.46967
1,9.67791,1.4688
1,9.68203,1.46793
1,9.68615,1.46704
1,9.69025,1.46614
1,9.69434,1.46523
1,9.69842,1.46431
1,9.70249,1.46337
1,9.70655,1.46243
1,9.7106,1.46147
1,9.71463,1.4605
1,9.71865,1.45952
1,9.72266,1.45853
1,9.72666,1.45753
1,9.73065,1.45651
1,9.73463,1.45549
1,9.73859,1.45445
1,9.74255,1.4534
1,9.74649,1.45234
1,9.75042,1.45127
1,9.75434,1.45019
1,9.75825,1.44909
1,9.76214,1.44799
1,9.76603,1.44687
1,9.76991,1.44574
1,9.77377,1.4446
1,9.77762,1.44345
1,9.78146,1.44229
1,9.78529,1.44112
1,9.78911,1.43994
1,9.79292,1.43874
1,9.79672,1.43754
1,9.80051,1.43632
1,9.80428,1.4351
1,9.80805,1.43386
1,9.8118,1.43261
1,9.81554,1.43135
1,9.81927,1.43008
1,9.823,1.4288
1,9.82671,1.42751
1,9.83041,1.4262
1,9.8341,1.42489
1,9.83777,1.42357
1,9.84144,1.42223
1,9.8451,1.42089
1,9.84875,1.41953
1,9.85238,1.41817
1,9.85601,1.41679
1,9.85963,1.4154
1,9.86323,1.41401
1,9.86683,1.4126
1,9.87041,1.41118
1,9.87398,1.40975
1,9.87755,1.40831
1,9.8811,1.40686
1,9.88465,1.40541
1,9.88818,1.40394
1,9.8917,1.40246
1,9.89522,1.40097
1,9.89872,1.39947
1,9.90221,1.39796
1,9.9057,1.39644
1,9.90917,1.39491
1,9.91263,1.39337
1,9.91609,1.39182
1,9.91953,1.39027
1,9.92296,1.3887
1,9.92639,1.38712
1,9.9298,1.38553
1,9.93321,1.38393
1,9.9366,1.38233
1,9.93999,1.38071
1,9.94337,1.37908
1,9.94673,1.37745
1,9.95009,1.3758
1,9.95344,1.37415
1,9.95678,1.37248
1,9.96011,1.37081
1,9.96343,1.36913
1,9.96674,1.36744
1,9.97004,1.36574
1,9.97333,1.36403
1,9.97661,1.36231
1,9.97989,1.36058
1,9.98315,1.35884
1,9.98641,1.35709
1,9.98966,1.35534
1,9.99289,1.35357
1,9.99612,1.3518
1,9.99934,1.35002
1,10.0026,1.34823
1,10.0058,1.34643
1,10.009,1.34462
1,10.0121,1.34281
1,10.0153,1.34098
1,10.0185,1.33915
1,10.0216,1.3373
1,10.0248,1.33545
1,10.0279,1.3336
1,10.0311,1.33173
1,10.0342,1.32985
1,10.0373,1.32797
1,10.0404,1.32608
1,10.0435,1.32418
1,10.0466,1.32227
1,10.0497,1.32035
1,10.0528,1.31843
1,10.0559,1.31649
1,10.0589,1.31455
1,10.062,1.31261
1,10.065,1.31065
1,10.0681,1.30869
1,10.0711,1.30671
1,10.0741,1.30474
1,10.0771,1.30275
1,10.0801,1.30075
1,10.0831,1.29875
1,10.0861,1.29674
1,10.0891,1.29473
1,10.0921,1.2927
1,10.0951,1.29067
1,10.098,1.28863
1,10.101,1.28659
1,10.1039,1.28453
1,10.1069,1.28247
1,10.1098,1.2804
1,10.1127,1.27833
1,10.1157,1.27625
1,10.1186,1.27416
1,10.1215,1.27207
1,10.1244,1.26996
1,10.1273,1.26785
1,10.1302,1.26574
1,10.1331,1.26362
1,10.1359,1.26149
1,10.1388,1.25935
1,10.1417,1.25721
1,10.1445,1.25506
1,10.1474,1.25291
1,10.1502,1.25075
1,10.153,1.24858
1,10.1559,1.24641
1,10.1587,1.24423
1,10.1615,1.24204
1,10.1643,1.23985
1,10.1671,1.23765
1,10.1699,1.23545
1,10.1727,1.23324
1,10.1755,1.23103
1,10.1783,1.2288
1,10.1811,1.22658
1,10.1838,1.22434
1,10.1866,1.22211
1,10.1893,1.21986
1,10.1921,1.21761
1,10.1948,1.21536
1,10.1976,1.2131
1,10.2003,1.21083
1,10.2031,1.20856
1,10.2058,1.20629
1,10.2085,1.20401
1,10.2112,1.20172
1,10.2139,1.19943
1,10.2166,1.19713
1,10.2193,1.19483
1,10.222,1.19253
1,10.2247,1.19021
1,10.2274,1.1879
1,10.2301,1.18558
1,10.2328,1.18325
1,10.2355,1.18092
1,10.2381,1.17859
1,10.2408,1.17625
1,10.2434,1.17391
1,10.2461,1.17156
1,10.2488,1.16921
1,10.2514,1.16685
1,10.254,1.16449
1,10.2567,1.16213
1,10.2593,1.15976
1,10.2619,1.15739
1,10.2646,1.15501
1,10.2672,1.15263
1,10.2698,1.15025
1,10.2724,1.14786
1,10.275,1.14547
1,10.2776,1.14308
1,10.2802,1.14068
1,10.2828,1.13828
1,10.2854,1.13587
1,10.288,1.13346
1,10.2906,1.13105
1,10.2932,1.12863
1,10.2958,1.12622
1,10.2984,1.12379
1,10.301,1.12137
1,10.3035,1.11894
1,10.3061,1.11651
1,10.3087,1.11408
1,10.3112,1.11164
1,10.3138,1.1092
1,10.3164,1.10676
1,10.3189,1.10431
1,10.3215,1.10187
1,10.324,1.09942
1,10.3266,1.09696
1,10.3291,1.09451
1,10.3317,1.09205
1,10.3342,1.08959
1,10.3368,1.08713
1,10.3393,1.08467
1,10.3418,1.0822
1,10.3444,1.07973
1,10.3469,1.07726
1,10.3494,1.07479
1,10.352,1.07231
1,10.3545,1.06984
1,10.357,1.06736
1,10.3595,1.06488
1,10.3621,1.0624
1,10.3646,1.05992
1,10.3671,1.05743
1,10.3696,1.05495
1,10.3721,1.05246
1,10.3746,1.04997
1,10.3771,1.04748
1,10.3797,1.04499
1,10.3822,1.0425
1,10.3847,1.04001
1,10.3872,1.03752
1,10.3897,1.03502
1,10.3922,1.03253
1,10.3947,1.03003
1,10.3972,1.02753
1,10.3997,1.02503
1,10.4022,1.02254
1,10.4047,1.02004
1,10.4072,1.01754
1,10.4097,1.01504
1,10.4122,1.01254
1,10.4147,1.01004
1,10.4172,1.00754
1,10.4197,1.00504
1,10.4222,1.00253
1,10.4247,1.00003
1,10.4272,0.997532
1,10.4297,0.99503
1,10.4322,0.992529
1,10.4348,0.990028
1,10.4373,0.987528
1,10.4398,0.985028
1,10.4423,0.982528
1,10.4448,0.980028
1,10.4473,0.977529
1,10.4498,0.975031
1,10.4523,0.972533
1,10.4548,0.970036
1,10.4573,0.967539
1,10.4598,0.965044
1,10.4623,0.962549
1,10.4648,0.960055
1,10.4673,0.957563
1,10.4698,0.955071
1,10.4723,0.95258
1,10.4749,0.950091
1,10.4774,0.947603
1,10.4799,0.945116
1,10.4824,0.942631
1,10.4849,0.940147
1,10.4874,0.937664
1,10.49,0.935183
1,10.4925,0.932704
1,10.495,0.930226
1,10.4975,0.92775
1,10.5001,0.925276
1,10.5026,0.922804
1,10.5051,0.920334
1,10.5077,0.917865
1,10.5102,0.915399
1,10.5127,0.912935
1,10.5153,0.910473
1,10.5178,0.908013
1,10.5204,0.905556
1,10.5229,0.903101
1,10.5255,0.900648
1,10.528,0.898198
1,10.5306,0.895751
1,10.5331,0.893306
1,10.5357,0.890863
1,10.5382,0.888424
1,10.5408,0.885987
1,10.5434,0.883553
1,10.546,0.881122
1,10.5485,0.878694
